MC,CI,DC,RPM,ED,ER,VI,velocity_x_theoretical
11.300000, 0.490000, 0.064000, 1492.000000,0.541800, 0.001600, 11.700000, 0.290069
22.230000, 0.800000, 0.032000, 1338.000000,0.541800, 0.001600, 11.600000, 0.260129
33.550000, 1.630000, 0.052000, 1063.000000,0.541900, 0.001600, 11.600000, 0.206665
38.830000, 2.200000, 0.086000, 862.000000,0.542100, 0.001600, 11.700000, 0.167587
60.740000, 5.280000, 0.082000, 963.000000,0.542400, 0.001600, 11.600000, 0.187223
51.710000, 4.470000, 0.059000, 896.000000,0.542600, 0.001600, 11.600000, 0.174197
37.240000, 3.290000, 0.031000, 950.000000,0.542900, 0.001600, 11.700000, 0.184696
30.830000, 2.120000, 0.028000, 1091.000000,0.543000, 0.001600, 11.700000, 0.212108
29.630000, 1.980000, 0.036000, 1230.000000,0.543200, 0.001600, 11.700000, 0.239132
37.810000, 3.580000, 0.150000, 1419.000000,0.543200, 0.001600, 11.600000, 0.275877
35.840000, 2.660000, 0.115000, 1493.000000,0.543500, 0.001600, 11.600000, 0.290264
22.170000, 1.410000, 0.096000, 1612.000000,0.543600, 0.001600, 11.600000, 0.313399
21.650000, 1.370000, 0.069000, 1762.000000,0.543700, 0.001600, 11.800000, 0.342562
21.140000, 1.300000, 0.051000, 1912.000000,0.543800, 0.001600, 11.800000, 0.371724
19.040000, 1.130000, 0.047000, 2064.000000,0.543900, 0.001600, 11.600000, 0.401275
22.200000, 1.640000, 0.040000, 2264.000000,0.544000, 0.001600, 11.700000, 0.440159
17.170000, 1.030000, 0.062000, 2372.000000,0.544100, 0.001600, 11.700000, 0.461156
13.040000, 0.710000, 0.084000, 2414.000000,0.544100, 0.001600, 11.600000, 0.469321
9.550000, 0.490000, 0.071000, 2513.000000,0.544200, 0.001600, 11.600000, 0.488568
9.110000, 0.510000, 0.028000, 2652.000000,0.544200, 0.001600, 11.800000, 0.515592
8.890000, 0.470000, 0.082000, 2543.000000,0.544200, 0.001600, 11.800000, 0.494401
4.660000, 0.240000, 0.031000, 2794.000000,0.544300, 0.001600, 11.700000, 0.543199
8.980000, 0.460000, 0.066000, 2806.000000,0.544300, 0.001600, 11.800000, 0.545532
4.470000, 0.180000, 0.046000, 2826.000000,0.544300, 0.001600, 11.700000, 0.549421
3.300000, 0.020000, 0.000000, 2576.000000,0.544300, 0.001600, 11.700000, 0.500817
0.620000, 0.000000, 0.000000, 2063.000000,0.544300, 0.001600, 11.800000, 0.401081
1.600000, 0.000000, 0.000000, 1705.000000,0.544300, 0.001600, 11.700000, 0.331480
10.100000, 0.000000, 0.000000, 1574.000000,0.544300, 0.001600, 11.600000, 0.306011
6.520000, 0.000000, 0.000000, 1376.000000,0.544300, 0.001600, 11.800000, 0.267517
6.750000, 0.000000, 0.000000, 1191.000000,0.544300, 0.001600, 11.700000, 0.231550
5.770000, 0.000000, 0.000000, 1079.000000,0.544300, 0.001600, 11.700000, 0.209775
3.710000, 0.000000, 0.000000, 895.000000,0.544300, 0.001600, 11.700000, 0.174003
2.960000, 0.000000, 0.000000, 773.000000,0.544300, 0.001600, 11.700000, 0.150284
3.230000, 0.000000, 0.000000, 669.000000,0.544300, 0.001600, 11.800000, 0.130065
-0.320000, 0.000000, 0.000000, 494.000000,0.544300, 0.001600, 11.800000, 0.096042
5.190000, 0.000000, 0.000000, 468.000000,0.544300, 0.001600, 11.600000, 0.090987
-3.910000, 0.000000, 0.000000, 288.000000,0.544300, 0.001600, 11.800000, 0.055992
3.410000, 0.000000, 0.000000, 257.000000,0.544300, 0.001600, 11.700000, 0.049965
0.600000, 0.000000, 0.000000, 195.000000,0.544300, 0.001600, 11.800000, 0.037911
-1.690000, 0.000000, 0.000000, 92.000000,0.544300, 0.001600, 11.600000, 0.017886
2.540000, 0.000000, 0.000000, 75.000000,0.544300, 0.001600, 11.800000, 0.014581
1.620000, 0.000000, 0.000000, 57.000000,0.544300, 0.001600, 11.700000, 0.011082
-0.830000, 0.000000, 0.000000, 4.000000,0.544300, 0.001600, 11.600000, 0.000778
-1.290000, 0.000000, 0.000000, -59.000000,0.544300, 0.001600, 11.800000, -0.011471
0.840000, 0.000000, 0.000000, -67.000000,0.544300, 0.001600, 11.800000, -0.013026
0.090000, 0.000000, 0.000000, -87.000000,0.544300, 0.001600, 11.800000, -0.016914
0.280000, 0.000000, 0.000000, -104.000000,0.544300, 0.001600, 11.800000, -0.020219
0.340000, 0.000000, 0.000000, -116.000000,0.544300, 0.001600, 11.800000, -0.022552
1.050000, 0.000000, 0.000000, -125.000000,0.544300, 0.001600, 11.800000, -0.024302
-0.440000, 0.000000, 0.000000, -143.000000,0.544300, 0.001600, 11.800000, -0.027802
-0.270000, 0.000000, 0.000000, -156.000000,0.544300, 0.001600, 11.700000, -0.030329
-0.270000, 0.000000, 0.000000, -172.000000,0.544300, 0.001600, 11.800000, -0.033440
-0.260000, 0.000000, 0.000000, -179.000000,0.544300, 0.001600, 11.700000, -0.034801
-0.270000, 0.000000, 0.000000, -187.000000,0.544300, 0.001600, 11.700000, -0.036356
-0.100000, 0.000000, 0.000000, -188.000000,0.544300, 0.001600, 11.700000, -0.036550
0.260000, 0.000000, 0.000000, -188.000000,0.544300, 0.001600, 11.800000, -0.036550
0.270000, 0.000000, 0.000000, -186.000000,0.544300, 0.001600, 11.700000, -0.036161
0.250000, 0.000000, 0.000000, -181.000000,0.544300, 0.001600, 11.800000, -0.035189
0.250000, 0.000000, 0.000000, -178.000000,0.544300, 0.001600, 11.700000, -0.034606
0.240000, 0.000000, 0.000000, -178.000000,0.544300, 0.001600, 11.700000, -0.034606
0.080000, 0.000000, 0.001000, -138.000000,0.544300, 0.001600, 11.800000, -0.026829
0.010000, 0.000000, 0.001000, -94.000000,0.544300, 0.001600, 11.800000, -0.018275
0.010000, 0.000000, 0.001000, -59.000000,0.544300, 0.001600, 11.700000, -0.011471
0.010000, 0.000000, 0.001000, -31.000000,0.544300, 0.001600, 11.700000, -0.006027
23.110000, 2.220000, 0.146000, 179.000000,0.544400, 0.001600, 11.600000, 0.034801
62.240000, 6.570000, 0.128000, 802.000000,0.544800, 0.001600, 11.600000, 0.155922
58.650000, 6.020000, 0.183000, 1154.000000,0.545200, 0.001600, 11.500000, 0.224357
54.840000, 6.490000, 0.134000, 1595.000000,0.545600, 0.001600, 11.600000, 0.310094
56.180000, 7.370000, 0.137000, 2146.000000,0.546100, 0.001600, 11.600000, 0.417218
46.920000, 5.910000, 0.122000, 2741.000000,0.546500, 0.001600, 11.600000, 0.532895
38.270000, 4.430000, 0.113000, 3238.000000,0.546800, 0.001600, 11.700000, 0.629520
38.390000, 4.470000, 0.116000, 3663.000000,0.547100, 0.001600, 11.700000, 0.712147
40.090000, 4.810000, 0.121000, 4044.000000,0.547400, 0.001600, 11.600000, 0.786220
40.030000, 4.820000, 0.125000, 4347.000000,0.547700, 0.001600, 11.600000, 0.845128
42.870000, 5.290000, 0.130000, 4589.000000,0.548000, 0.001600, 11.600000, 0.892177
45.700000, 5.850000, 0.133000, 4801.000000,0.548400, 0.001600, 11.700000, 0.933393
40.320000, 5.060000, 0.127000, 5059.000000,0.548800, 0.001600, 11.700000, 0.983553
32.090000, 3.740000, 0.124000, 5313.000000,0.549000, 0.001600, 11.700000, 1.032934
35.660000, 4.270000, 0.132000, 5473.000000,0.549300, 0.001600, 11.600000, 1.064041
39.980000, 5.000000, 0.139000, 5602.000000,0.549600, 0.001600, 11.600000, 1.089121
36.640000, 4.510000, 0.134000, 5771.000000,0.549900, 0.001600, 11.700000, 1.121977
29.390000, 3.420000, 0.131000, 5963.000000,0.550100, 0.001600, 11.700000, 1.159305
27.190000, 3.110000, 0.133000, 6115.000000,0.550300, 0.001600, 11.600000, 1.188856
27.240000, 3.130000, 0.136000, 6253.000000,0.550500, 0.001600, 11.600000, 1.215686
27.010000, 3.110000, 0.135000, 6382.000000,0.550700, 0.001600, 11.700000, 1.240766
25.040000, 2.850000, 0.133000, 6512.000000,0.550900, 0.001600, 11.700000, 1.266040
22.490000, 2.520000, 0.134000, 6639.000000,0.551100, 0.001600, 11.600000, 1.290731
19.380000, 2.120000, 0.132000, 6775.000000,0.551200, 0.001600, 11.700000, 1.317171
17.520000, 1.890000, 0.130000, 6897.000000,0.551400, 0.001600, 11.600000, 1.340890
16.950000, 1.820000, 0.128000, 7007.000000,0.551500, 0.001600, 11.700000, 1.362276
16.370000, 1.760000, 0.126000, 7109.000000,0.551600, 0.001600, 11.700000, 1.382106
14.760000, 1.570000, 0.122000, 7219.000000,0.551700, 0.001600, 11.600000, 1.403492
13.020000, 1.370000, 0.117000, 7329.000000,0.551800, 0.001600, 11.700000, 1.424878
12.940000, 1.360000, 0.119000, 7415.000000,0.551900, 0.001600, 11.600000, 1.441598
13.360000, 1.420000, 0.121000, 7488.000000,0.552000, 0.001600, 11.700000, 1.455790
13.490000, 1.440000, 0.124000, 7550.000000,0.552000, 0.001600, 11.700000, 1.467844
11.770000, 1.230000, 0.124000, 7614.000000,0.552100, 0.001600, 11.800000, 1.480287
10.480000, 1.070000, 0.123000, 7678.000000,0.552200, 0.001600, 11.600000, 1.492729
10.890000, 1.130000, 0.123000, 7721.000000,0.552300, 0.001600, 11.700000, 1.501089
11.340000, 1.190000, 0.120000, 7767.000000,0.552300, 0.001600, 11.700000, 1.510032
10.850000, 1.130000, 0.119000, 7819.000000,0.552400, 0.001600, 11.600000, 1.520142
10.080000, 1.040000, 0.118000, 7862.000000,0.552500, 0.001600, 11.600000, 1.528502
9.830000, 1.000000, 0.120000, 7894.000000,0.552500, 0.001600, 11.700000, 1.534723
10.510000, 1.090000, 0.121000, 7918.000000,0.552600, 0.001600, 11.700000, 1.539389
10.820000, 1.130000, 0.121000, 7944.000000,0.552700, 0.001600, 11.600000, 1.544444
9.290000, 0.940000, 0.115000, 7981.000000,0.552800, 0.001600, 11.700000, 1.551637
8.820000, 0.890000, 0.115000, 8013.000000,0.552800, 0.001600, 11.700000, 1.557859
9.430000, 0.960000, 0.119000, 8028.000000,0.552900, 0.001600, 11.600000, 1.560775
9.620000, 0.980000, 0.118000, 8043.000000,0.552900, 0.001600, 11.600000, 1.563691
9.370000, 0.960000, 0.117000, 8067.000000,0.553000, 0.001600, 11.800000, 1.568357
8.660000, 0.870000, 0.116000, 8085.000000,0.553100, 0.001600, 11.600000, 1.571857
8.770000, 0.880000, 0.117000, 8096.000000,0.553100, 0.001600, 11.700000, 1.573995
9.930000, 1.020000, 0.119000, 8100.000000,0.553200, 0.001600, 11.800000, 1.574773
10.190000, 1.060000, 0.120000, 8108.000000,0.553300, 0.001600, 11.700000, 1.576328
8.620000, 0.860000, 0.114000, 8127.000000,0.553300, 0.001600, 11.700000, 1.580022
8.440000, 0.840000, 0.116000, 8136.000000,0.553400, 0.001600, 11.700000, 1.581772
1.720000, 0.200000, 0.065000, 7966.000000,0.553400, 0.001600, 11.800000, 1.548721
7.900000, -0.060000, 0.000000, 7114.000000,0.553400, 0.001600, 11.800000, 1.383078
37.600000, 0.000000, 0.000000, 6764.000000,0.553400, 0.001600, 11.800000, 1.315033
29.100000, 0.000000, 0.000000, 6216.000000,0.553400, 0.001600, 11.600000, 1.208492
27.200000, 0.000000, 0.000000, 5754.000000,0.553400, 0.001600, 11.800000, 1.118672
26.270000, 0.000000, 0.000000, 5404.000000,0.553400, 0.001600, 11.700000, 1.050626
27.230000, 0.000000, 0.000000, 5072.000000,0.553400, 0.001600, 11.700000, 0.986080
24.300000, 0.000000, 0.000000, 4908.000000,0.553400, 0.001600, 11.700000, 0.954196
24.020000, 0.000000, 0.000000, 4540.000000,0.553400, 0.001600, 11.800000, 0.882651
25.560000, 0.000000, 0.000000, 4399.000000,0.553400, 0.001600, 11.700000, 0.855238
24.390000, 0.000000, 0.000000, 4151.000000,0.553400, 0.001600, 11.700000, 0.807023
11.790000, 0.000000, 0.000000, 3545.000000,0.553400, 0.001600, 11.800000, 0.689206
20.210000, 0.000000, 0.000000, 3305.000000,0.553400, 0.001600, 11.800000, 0.642546
10.330000, 0.000000, 0.000000, 2877.000000,0.553400, 0.001600, 11.800000, 0.559336
11.580000, 0.000000, 0.000000, 2523.000000,0.553400, 0.001600, 11.800000, 0.490513
14.020000, 0.000000, 0.000000, 2337.000000,0.553400, 0.001600, 11.700000, 0.454351
4.200000, 0.000000, 0.000000, 1917.000000,0.553400, 0.001600, 11.800000, 0.372696
13.740000, 0.000000, 0.000000, 1830.000000,0.553400, 0.001600, 11.700000, 0.355782
1.300000, 0.000000, 0.000000, 1451.000000,0.553400, 0.001600, 11.700000, 0.282098
10.580000, 0.000000, 0.000000, 1374.000000,0.553400, 0.001600, 11.700000, 0.267128
-1.870000, 0.000000, 0.000000, 1049.000000,0.553400, 0.001600, 11.700000, 0.203943
7.790000, 0.000000, 0.000000, 978.000000,0.553400, 0.001600, 11.700000, 0.190139
-1.380000, 0.000000, 0.000000, 719.000000,0.553400, 0.001600, 11.700000, 0.139785
3.660000, 0.000000, 0.000000, 626.000000,0.553400, 0.001600, 11.700000, 0.121705
3.150000, 0.000000, 0.000000, 523.000000,0.553400, 0.001600, 11.800000, 0.101680
-2.690000, 0.000000, 0.000000, 350.000000,0.553400, 0.001600, 11.800000, 0.068046
2.830000, 0.000000, 0.000000, 309.000000,0.553400, 0.001600, 11.700000, 0.060075
0.380000, 0.000000, 0.000000, 215.000000,0.553400, 0.001600, 11.800000, 0.041800
-1.310000, 0.000000, 0.000000, 122.000000,0.553400, 0.001600, 11.800000, 0.023719
1.740000, 0.000000, 0.000000, 89.000000,0.553400, 0.001600, 11.700000, 0.017303
1.130000, 0.000000, 0.000000, 67.000000,0.553400, 0.001600, 11.700000, 0.013026
2.010000, 0.000000, 0.000000, 40.000000,0.553400, 0.001600, 11.700000, 0.007777
-0.530000, 0.000000, 0.000000, -12.000000,0.553400, 0.001600, 11.800000, -0.002333
0.040000, 0.000000, 0.000000, -42.000000,0.553400, 0.001600, 11.700000, -0.008165
0.040000, 0.000000, 0.000000, -72.000000,0.553400, 0.001600, 11.800000, -0.013998
0.540000, 0.000000, 0.000000, -91.000000,0.553400, 0.001600, 11.800000, -0.017692
-0.270000, 0.000000, 0.000000, -114.000000,0.553400, 0.001600, 11.800000, -0.022163
-0.280000, 0.000000, 0.000000, -134.000000,0.553400, 0.001600, 11.800000, -0.026052
-0.270000, 0.000000, 0.000000, -150.000000,0.553400, 0.001600, 11.700000, -0.029162
-0.290000, 0.000000, 0.000000, -167.000000,0.553400, 0.001600, 11.700000, -0.032468
-0.250000, 0.000000, 0.000000, -175.000000,0.553400, 0.001600, 11.800000, -0.034023
-0.250000, 0.000000, 0.000000, -184.000000,0.553400, 0.001600, 11.800000, -0.035773
-0.100000, 0.000000, 0.000000, -185.000000,0.553400, 0.001600, 11.800000, -0.035967
0.250000, 0.000000, 0.000000, -187.000000,0.553400, 0.001600, 11.700000, -0.036356
0.260000, 0.000000, 0.000000, -185.000000,0.553400, 0.001600, 11.800000, -0.035967
0.270000, 0.000000, 0.000000, -180.000000,0.553400, 0.001600, 11.700000, -0.034995
0.270000, 0.000000, 0.000000, -177.000000,0.553400, 0.001600, 11.800000, -0.034412
0.260000, 0.000000, 0.000000, -176.000000,0.553400, 0.001600, 11.800000, -0.034217
0.260000, 0.000000, 0.000000, -171.000000,0.553400, 0.001600, 11.800000, -0.033245
0.270000, 0.000000, 0.000000, -173.000000,0.553400, 0.001600, 11.800000, -0.033634
0.260000, 0.000000, 0.000000, -176.000000,0.553400, 0.001600, 11.700000, -0.034217
-0.080000, 0.000000, 0.000000, -179.000000,0.553400, 0.001600, 11.800000, -0.034801
-0.250000, 0.000000, 0.000000, -186.000000,0.553400, 0.001600, 11.800000, -0.036161
-0.270000, 0.000000, 0.000000, -193.000000,0.553400, 0.001600, 11.700000, -0.037522
-0.250000, 0.000000, 0.000000, -200.000000,0.553400, 0.001600, 11.700000, -0.038883
-0.250000, 0.000000, 0.000000, -205.000000,0.553400, 0.001600, 11.700000, -0.039855
-0.250000, 0.000000, 0.000000, -208.000000,0.553400, 0.001600, 11.700000, -0.040439
-0.270000, 0.000000, 0.000000, -208.000000,0.553400, 0.001600, 11.700000, -0.040439
0.160000, 0.000000, 0.000000, -204.000000,0.553400, 0.001600, 11.800000, -0.039661
0.260000, 0.000000, 0.000000, -200.000000,0.553400, 0.001600, 11.700000, -0.038883
0.260000, 0.000000, 0.000000, -195.000000,0.553400, 0.001600, 11.600000, -0.037911
0.260000, 0.000000, 0.000000, -188.000000,0.553400, 0.001600, 11.800000, -0.036550
0.250000, 0.000000, 0.000000, -185.000000,0.553400, 0.001600, 11.800000, -0.035967
0.250000, 0.000000, 0.000000, -182.000000,0.553400, 0.001600, 11.800000, -0.035384
0.260000, 0.000000, 0.000000, -177.000000,0.553400, 0.001600, 11.800000, -0.034412
0.260000, 0.000000, 0.000000, -180.000000,0.553400, 0.001600, 11.800000, -0.034995
0.110000, 0.000000, 0.000000, -181.000000,0.553400, 0.001600, 11.800000, -0.035189
-0.250000, 0.000000, 0.000000, -187.000000,0.553400, 0.001600, 11.800000, -0.036356
-0.250000, 0.000000, 0.000000, -193.000000,0.553400, 0.001600, 11.700000, -0.037522
-0.260000, 0.000000, 0.000000, -199.000000,0.553400, 0.001600, 11.800000, -0.038689
-0.270000, 0.000000, 0.000000, -207.000000,0.553400, 0.001600, 11.800000, -0.040244
-0.270000, 0.000000, 0.000000, -208.000000,0.553400, 0.001600, 11.700000, -0.040439
-0.260000, 0.000000, 0.000000, -211.000000,0.553400, 0.001600, 11.800000, -0.041022
-0.050000, 0.000000, 0.000000, -207.000000,0.553400, 0.001600, 11.700000, -0.040244
0.250000, 0.000000, 0.000000, -204.000000,0.553400, 0.001600, 11.700000, -0.039661
0.260000, 0.000000, 0.000000, -199.000000,0.553400, 0.001600, 11.800000, -0.038689
0.260000, 0.000000, 0.000000, -191.000000,0.553400, 0.001600, 11.800000, -0.037134
0.260000, 0.000000, 0.000000, -186.000000,0.553400, 0.001600, 11.700000, -0.036161
0.260000, 0.000000, 0.000000, -184.000000,0.553400, 0.001600, 11.700000, -0.035773
0.260000, 0.000000, 0.000000, -178.000000,0.553400, 0.001600, 11.700000, -0.034606
0.280000, 0.000000, 0.000000, -179.000000,0.553400, 0.001600, 11.800000, -0.034801
0.270000, 0.000000, 0.000000, -181.000000,0.553400, 0.001600, 11.800000, -0.035189
-0.130000, 0.000000, 0.000000, -183.000000,0.553400, 0.001600, 11.800000, -0.035578
-0.260000, 0.000000, 0.000000, -189.000000,0.553400, 0.001600, 11.700000, -0.036745
-0.260000, 0.000000, 0.000000, -196.000000,0.553400, 0.001600, 11.700000, -0.038106
-0.290000, 0.000000, 0.000000, -204.000000,0.553400, 0.001600, 11.800000, -0.039661
-0.250000, 0.000000, 0.000000, -206.000000,0.553400, 0.001600, 11.700000, -0.040050
-0.250000, 0.000000, 0.000000, -210.000000,0.553400, 0.001600, 11.700000, -0.040827
-0.250000, 0.000000, 0.000000, -209.000000,0.553400, 0.001600, 11.700000, -0.040633
0.180000, 0.000000, 0.000000, -205.000000,0.553400, 0.001600, 11.800000, -0.039855
0.260000, 0.000000, 0.000000, -200.000000,0.553400, 0.001600, 11.700000, -0.038883
0.270000, 0.000000, 0.000000, -195.000000,0.553400, 0.001600, 11.800000, -0.037911
0.260000, 0.000000, 0.000000, -188.000000,0.553400, 0.001600, 11.700000, -0.036550
0.260000, 0.000000, 0.000000, -185.000000,0.553400, 0.001600, 11.800000, -0.035967
0.260000, 0.000000, 0.000000, -181.000000,0.553400, 0.001600, 11.600000, -0.035189
0.250000, 0.000000, 0.000000, -177.000000,0.553400, 0.001600, 11.700000, -0.034412
0.250000, 0.000000, 0.000000, -180.000000,0.553400, 0.001600, 11.800000, -0.034995
0.090000, 0.000000, 0.000000, -181.000000,0.553400, 0.001600, 11.700000, -0.035189
-0.270000, 0.000000, 0.000000, -188.000000,0.553400, 0.001600, 11.700000, -0.036550
-0.270000, 0.000000, 0.000000, -194.000000,0.553400, 0.001600, 11.700000, -0.037717
-0.270000, 0.000000, 0.000000, -200.000000,0.553400, 0.001600, 11.800000, -0.038883
-0.270000, 0.000000, 0.000000, -208.000000,0.553400, 0.001600, 11.800000, -0.040439
-0.270000, 0.000000, 0.000000, -208.000000,0.553400, 0.001600, 11.700000, -0.040439
-0.260000, 0.000000, 0.000000, -210.000000,0.553400, 0.001600, 11.700000, -0.040827
-0.060000, 0.000000, 0.000000, -206.000000,0.553400, 0.001600, 11.700000, -0.040050
0.280000, 0.000000, 0.000000, -203.000000,0.553400, 0.001600, 11.800000, -0.039467
0.270000, 0.000000, 0.000000, -198.000000,0.553400, 0.001600, 11.700000, -0.038494
0.250000, 0.000000, 0.000000, -190.000000,0.553400, 0.001600, 11.700000, -0.036939
0.260000, 0.000000, 0.000000, -186.000000,0.553400, 0.001600, 11.700000, -0.036161
0.260000, 0.000000, 0.000000, -184.000000,0.553400, 0.001600, 11.800000, -0.035773
0.260000, 0.000000, 0.000000, -177.000000,0.553400, 0.001600, 11.700000, -0.034412
0.260000, 0.000000, 0.000000, -179.000000,0.553400, 0.001600, 11.800000, -0.034801
0.240000, 0.000000, 0.000000, -181.000000,0.553400, 0.001600, 11.800000, -0.035189
-0.180000, 0.000000, 0.000000, -184.000000,0.553400, 0.001600, 11.800000, -0.035773
-0.260000, 0.000000, 0.000000, -190.000000,0.553400, 0.001600, 11.800000, -0.036939
-0.260000, 0.000000, 0.000000, -197.000000,0.553400, 0.001600, 11.800000, -0.038300
-0.260000, 0.000000, 0.000000, -204.000000,0.553400, 0.001600, 11.700000, -0.039661
-0.260000, 0.000000, 0.000000, -206.000000,0.553400, 0.001600, 11.800000, -0.040050
-0.260000, 0.000000, 0.000000, -210.000000,0.553400, 0.001600, 11.700000, -0.040827
-0.250000, 0.000000, 0.000000, -208.000000,0.553400, 0.001600, 11.800000, -0.040439
0.210000, 0.000000, 0.000000, -205.000000,0.553400, 0.001600, 11.700000, -0.039855
0.250000, 0.000000, 0.000000, -200.000000,0.553400, 0.001600, 11.700000, -0.038883
0.260000, 0.000000, 0.000000, -194.000000,0.553400, 0.001600, 11.800000, -0.037717
0.260000, 0.000000, 0.000000, -188.000000,0.553400, 0.001600, 11.700000, -0.036550
0.250000, 0.000000, 0.000000, -185.000000,0.553400, 0.001600, 11.800000, -0.035967
0.260000, 0.000000, 0.000000, -180.000000,0.553400, 0.001600, 11.700000, -0.034995
0.260000, 0.000000, 0.000000, -178.000000,0.553400, 0.001600, 11.800000, -0.034606
0.270000, 0.000000, 0.000000, -180.000000,0.553400, 0.001600, 11.700000, -0.034995
0.060000, 0.000000, 0.000000, -182.000000,0.553400, 0.001600, 11.800000, -0.035384
-0.260000, 0.000000, 0.000000, -187.000000,0.553400, 0.001600, 11.700000, -0.036356
-0.270000, 0.000000, 0.000000, -195.000000,0.553400, 0.001600, 11.800000, -0.037911
-0.260000, 0.000000, 0.000000, -200.000000,0.553400, 0.001600, 11.800000, -0.038883
-0.260000, 0.000000, 0.000000, -208.000000,0.553400, 0.001600, 11.800000, -0.040439
-0.260000, 0.000000, 0.000000, -208.000000,0.553400, 0.001600, 11.700000, -0.040439
-0.250000, 0.000000, 0.000000, -210.000000,0.553400, 0.001600, 11.700000, -0.040827
0.030000, 0.000000, 0.000000, -206.000000,0.553400, 0.001600, 11.700000, -0.040050
0.260000, 0.000000, 0.000000, -202.000000,0.553400, 0.001600, 11.800000, -0.039272
0.270000, 0.000000, 0.000000, -197.000000,0.553400, 0.001600, 11.700000, -0.038300
0.270000, 0.000000, 0.000000, -189.000000,0.553400, 0.001600, 11.800000, -0.036745
0.260000, 0.000000, 0.000000, -185.000000,0.553400, 0.001600, 11.700000, -0.035967
0.250000, 0.000000, 0.000000, -183.000000,0.553400, 0.001600, 11.800000, -0.035578
0.250000, 0.000000, 0.000000, -177.000000,0.553400, 0.001600, 11.700000, -0.034412
0.260000, 0.000000, 0.000000, -180.000000,0.553400, 0.001600, 11.700000, -0.034995
0.260000, 0.000000, 0.000000, -181.000000,0.553400, 0.001600, 11.800000, -0.035189
-0.210000, 0.000000, 0.000000, -185.000000,0.553400, 0.001600, 11.800000, -0.035967
-0.280000, 0.000000, 0.000000, -192.000000,0.553400, 0.001600, 11.700000, -0.037328
-0.250000, 0.000000, 0.000000, -197.000000,0.553400, 0.001600, 11.800000, -0.038300
-0.250000, 0.000000, 0.000000, -205.000000,0.553400, 0.001600, 11.800000, -0.039855
-0.260000, 0.000000, 0.000000, -206.000000,0.553400, 0.001600, 11.800000, -0.040050
-0.270000, 0.000000, 0.000000, -210.000000,0.553400, 0.001600, 11.800000, -0.040827
-0.180000, 0.000000, 0.000000, -208.000000,0.553400, 0.001600, 11.700000, -0.040439
0.280000, 0.000000, 0.000000, -205.000000,0.553400, 0.001600, 11.800000, -0.039855
0.250000, 0.000000, 0.000000, -199.000000,0.553400, 0.001600, 11.700000, -0.038689
0.250000, 0.000000, 0.000000, -193.000000,0.553400, 0.001600, 11.800000, -0.037522
0.260000, 0.000000, 0.000000, -187.000000,0.553400, 0.001600, 11.700000, -0.036356
0.250000, 0.000000, 0.000000, -185.000000,0.553400, 0.001600, 11.700000, -0.035967
0.270000, 0.000000, 0.000000, -179.000000,0.553400, 0.001600, 11.700000, -0.034801
0.270000, 0.000000, 0.000000, -178.000000,0.553400, 0.001600, 11.700000, -0.034606
0.270000, 0.000000, 0.000000, -180.000000,0.553400, 0.001600, 11.600000, -0.034995
-0.040000, 0.000000, 0.000000, -182.000000,0.553400, 0.001600, 11.700000, -0.035384
-0.260000, 0.000000, 0.000000, -187.000000,0.553400, 0.001600, 11.800000, -0.036356
-0.250000, 0.000000, 0.000000, -194.000000,0.553400, 0.001600, 11.800000, -0.037717
-0.260000, 0.000000, 0.000000, -200.000000,0.553400, 0.001600, 11.700000, -0.038883
-0.260000, 0.000000, 0.000000, -207.000000,0.553400, 0.001600, 11.800000, -0.040244
-0.270000, 0.000000, 0.000000, -208.000000,0.553400, 0.001600, 11.700000, -0.040439
-0.270000, 0.000000, 0.000000, -210.000000,0.553400, 0.001600, 11.800000, -0.040827
0.070000, 0.000000, 0.000000, -205.000000,0.553400, 0.001600, 11.800000, -0.039855
0.250000, 0.000000, 0.000000, -201.000000,0.553400, 0.001600, 11.700000, -0.039078
0.250000, 0.000000, 0.000000, -197.000000,0.553400, 0.001600, 11.800000, -0.038300
0.260000, 0.000000, 0.000000, -189.000000,0.553400, 0.001600, 11.700000, -0.036745
0.270000, 0.000000, 0.000000, -185.000000,0.553400, 0.001600, 11.700000, -0.035967
0.270000, 0.000000, 0.000000, -183.000000,0.553400, 0.001600, 11.700000, -0.035578
0.250000, 0.000000, 0.000000, -177.000000,0.553400, 0.001600, 11.800000, -0.034412
0.230000, 0.000000, 0.000000, -180.000000,0.553400, 0.001600, 11.800000, -0.034995
0.240000, 0.000000, 0.000000, -181.000000,0.553400, 0.001600, 11.800000, -0.035189
-0.240000, 0.000000, 0.000000, -186.000000,0.553400, 0.001600, 11.800000, -0.036161
-0.270000, 0.000000, 0.000000, -192.000000,0.553400, 0.001600, 11.700000, -0.037328
-0.260000, 0.000000, 0.000000, -197.000000,0.553400, 0.001600, 11.700000, -0.038300
-0.250000, 0.000000, 0.000000, -205.000000,0.553400, 0.001600, 11.700000, -0.039855
-0.270000, 0.000000, 0.000000, -206.000000,0.553400, 0.001600, 11.700000, -0.040050
-0.260000, 0.000000, 0.000000, -210.000000,0.553400, 0.001600, 11.700000, -0.040827
-0.170000, 0.000000, 0.000000, -207.000000,0.553400, 0.001600, 11.700000, -0.040244
0.240000, 0.000000, 0.000000, -205.000000,0.553400, 0.001600, 11.800000, -0.039855
