roll,pitch,yaw,ax,ay,az,wx,wy,wz,x_q,y_q,z_q,w_q,roll_xi,pitch_yi,yaw_zi,velocity_y
3.610913, -2.439525, -30.988473, 0.051270,-0.070312, 1.039062, -0.305176, 0.183105, 0.183105, 0.024670, 0.028918,-0.266302,-0.963140,-0.063022,-0.042578,0.540851, 0.000000
3.623032, -2.435430, -30.991519, 0.047363,-0.062500, 1.032715, 0.610352, 0.305176, 0.122070, 0.024781, 0.028912,-0.266326,-0.963131,-0.063234,-0.042506,0.540904, 0.000000
3.660060, -2.420600, -30.998380, 0.044922,-0.064453, 1.034668, 0.488281, 0.366211, 0.244141, 0.025125, 0.028875,-0.266379,-0.963108,-0.063880,-0.042247,0.541024, 0.000000
3.740684, -2.430820, -31.003779, 0.047852,-0.066406, 1.038574, 0.610352, 0.549316, 0.122070, 0.025777, 0.029150,-0.266401,-0.963077,-0.065287,-0.042426,0.541118, 0.000000
3.761329, -2.362347, -31.008622, 0.042969,-0.068359, 1.039551, -0.183105, 0.244141, 0.244141, 0.026110, 0.028624,-0.266458,-0.963067,-0.065648,-0.041231,0.541202, 0.000000
3.753793, -2.502141, -31.012488, 0.046875,-0.069336, 1.036621, 0.061035, 0.183105, 0.183105, 0.025719, 0.029782,-0.266447,-0.963046,-0.065516,-0.043671,0.541270, 0.000000
3.735307, -2.470662, -31.014192, 0.046875,-0.069336, 1.037598, -0.061035, 0.244141, 0.183105, 0.025636, 0.029474,-0.266477,-0.963050,-0.065193,-0.043121,0.541300, 0.000000
3.696576, -2.492489, -31.015725, 0.046875,-0.065430, 1.033691, 0.610352, 0.427246, 0.183105, 0.025259, 0.029568,-0.266492,-0.963052,-0.064517,-0.043502,0.541327, 0.000000
3.718136, -2.471752, -31.020786, 0.042480,-0.065918, 1.029297, 0.610352, 0.427246, 0.244141, 0.025488, 0.029445,-0.266536,-0.963038,-0.064894,-0.043140,0.541415, 0.000000
3.765905, -2.438631, -31.025202, 0.045898,-0.067383, 1.041016, -0.061035, 0.366211, 0.122070, 0.025966, 0.029279,-0.266572,-0.963020,-0.065727,-0.042562,0.541492, 0.000000
3.846971, -2.469774, -31.031557, 0.044922,-0.072266, 1.040527, -0.122070, 0.000000, 0.183105, 0.026572, 0.029731,-0.266594,-0.962984,-0.067142,-0.043106,0.541603, 0.000000
3.725780, -2.529857, -31.029331, 0.046387,-0.067871, 1.030762, -0.305176, 0.183105, 0.061035, 0.025414, 0.029953,-0.266587,-0.963010,-0.065027,-0.044154,0.541564, 0.000000
3.765120, -2.465299, -31.033798, 0.041504,-0.063965, 1.033691, 0.610352, 0.671387, 0.122070, 0.025894, 0.029503,-0.266635,-0.962998,-0.065714,-0.043028,0.541642, 0.000000
3.733927, -2.413836, -31.035287, 0.038574,-0.065430, 1.041504, 0.610352, 0.061035, 0.122070, 0.025752, 0.028999,-0.266673,-0.963007,-0.065169,-0.042129,0.541668, 0.000000
3.883976, -2.408264, -31.039979, 0.052734,-0.096680, 1.102539, -1.220703, 0.183105, -0.122070, 0.027025, 0.029302,-0.266676,-0.962962,-0.067788,-0.042032,0.541750, 0.030770
3.808694, -2.392712, -31.036489, 0.065430,-0.034668, 1.076172, 1.403809, 1.708984, 0.793457, 0.026430, 0.028995,-0.266671,-0.962989,-0.066474,-0.041761,0.541689, 0.068624
3.735271, -2.356867, -31.048411, 0.060547,-0.143066, 0.995117, 1.159668, -0.366211, 0.915527, 0.025893, 0.028526,-0.266801,-0.962981,-0.065193,-0.041135,0.541897, 0.112289
3.914905, -2.401617, -31.047540, 0.169922,0.061035, 1.225586, -1.770020, 4.272461, -1.220703, 0.027299, 0.029320,-0.266733,-0.962937,-0.068328,-0.041916,0.541882, 0.112287
3.781294, -2.441404, -31.059633, 0.263672,0.004883, 0.954102, 5.249023, 2.319336, 1.342773, 0.026080, 0.029346,-0.266856,-0.962936,-0.065996,-0.042611,0.542093, 0.107155
3.865773, -2.407850, -31.058762, 0.176758,-0.187012, 1.211914, -7.690430, -1.342773, 1.037598, 0.026868, 0.029261,-0.266838,-0.962922,-0.067470,-0.042025,0.542078, 0.107994
3.856770, -2.390233, -31.038231, -0.148926,-0.217773, 0.936035, 0.305176, -6.774902, 0.000000, 0.026839, 0.029087,-0.266674,-0.962974,-0.067313,-0.041717,0.541719, 0.093267
3.743753, -2.296036, -31.048568, 0.236816,0.117676, 1.097656, 2.258301, 10.437012, 0.732422, 0.026107, 0.028035,-0.266820,-0.962985,-0.065341,-0.040073,0.541900, 0.071293
4.082717, -2.277646, -31.061542, 0.104980,-0.368164, 0.969238, -16.235352, -0.854492, 0.061035, 0.028995, 0.028673,-0.266851,-0.962875,-0.071257,-0.039752,0.542126, 0.138431
4.281152, -2.344680, -31.072989, -0.114258,-0.254883, 0.652832, 4.028320, -17.028809, 0.915527, 0.030503, 0.029701,-0.266873,-0.962791,-0.074720,-0.040922,0.542326, 0.127047
4.381076, -2.277931, -31.082497, 0.099609,0.007812, 1.385742, 7.995605, 18.066406, -1.770020, 0.031496, 0.029376,-0.266951,-0.962747,-0.076464,-0.039757,0.542492, 0.134905
4.761841, -2.343545, -31.113834, 0.090332,-0.258789, 1.177734, -6.774902, 0.671387, -0.671387, 0.034533, 0.030823,-0.267090,-0.962560,-0.083110,-0.040903,0.543039, 0.138641
4.978454, -2.392299, -31.138990, 0.165527,-0.344727, 1.128906, -7.934570, 0.793457, 0.915527, 0.036231, 0.031745,-0.267222,-0.962430,-0.086890,-0.041754,0.543478, 0.145251
5.099085, -2.323874, -31.156103, -0.030273,-0.123535, 0.991211, 6.408691, 4.760742, -2.136230, 0.037400, 0.031458,-0.267361,-0.962356,-0.088996,-0.040559,0.543777, 0.152920
5.229183, -2.308728, -31.163848, 0.291504,-0.220215, 1.229492, -1.464844, 8.605957, -0.122070, 0.038526, 0.031637,-0.267397,-0.962296,-0.091266,-0.040295,0.543912, 0.169480
5.315180, -2.295506, -31.167881, 0.157227,-0.582520, 0.978516, -7.629395, -2.990723, 2.014160, 0.039278, 0.031728,-0.267412,-0.962258,-0.092767,-0.040064,0.543982, 0.183373
5.503448, -2.298791, -31.181275, 0.146484,-0.574707, 1.048340, -11.535645, 0.427246, 2.441406, 0.040847, 0.032199,-0.267471,-0.962161,-0.096053,-0.040121,0.544216, 0.191892
5.481496, -2.230680, -31.179650, -0.060059,-0.120117, 0.886230, 7.812500, -2.746582, 0.732422, 0.040824, 0.031576,-0.267494,-0.962176,-0.095670,-0.038933,0.544188, 0.194538
5.305469, -2.253316, -31.203579, 0.040039,-0.007812, 0.956543, 7.446289, -1.159668, 1.647949, 0.039286, 0.031363,-0.267733,-0.962181,-0.092598,-0.039328,0.544605, 0.200832
5.397811, -2.361029, -31.244079, 0.061035,-0.105957, 1.053223, -3.967285, -3.662109, 0.793457, 0.039796, 0.032497,-0.268000,-0.962048,-0.094210,-0.041208,0.545312, 0.214970
5.429854, -2.474837, -31.241350, 0.105957,-0.007812, 1.091309, 1.831055, -1.220703, -1.037598, 0.039798, 0.033526,-0.267917,-0.962036,-0.094769,-0.043194,0.545264, 0.228856
5.516012, -2.517559, -31.212325, 0.094238,-0.192383, 0.996094, 0.061035, 2.014160, -1.770020, 0.040430, 0.034075,-0.267629,-0.962070,-0.096273,-0.043940,0.544758, 0.238329
5.533824, -2.565051, -31.154979, 0.030762,-0.219727, 0.965332, -3.479004, 1.770020, -2.380371, 0.040485, 0.034495,-0.267120,-0.962194,-0.096583,-0.044769,0.543757, 0.243482
5.547678, -2.525952, -31.121176, 0.046875,-0.197266, 0.900391, 3.906250, -0.183105, -1.647949, 0.040703, 0.034187,-0.266850,-0.962271,-0.096825,-0.044086,0.543167, 0.248907
5.511473, -2.533314, -31.091267, 0.059082,-0.094727, 0.895020, 7.873535, -2.014160, -1.159668, 0.040390, 0.034154,-0.266606,-0.962353,-0.096193,-0.044215,0.542645, 0.254951
5.451223, -2.479631, -31.066245, 0.048828,-0.032715, 1.065430, 2.380371, -1.220703, -0.244141, 0.040018, 0.033555,-0.266438,-0.962436,-0.095142,-0.043278,0.542208, 0.267758
5.571517, -2.274767, -31.062143, -0.012695,-0.116699, 1.082031, -3.173828, 2.990723, 0.366211, 0.041509, 0.032113,-0.266462,-0.962416,-0.097241,-0.039702,0.542137, 0.267726
5.654622, -2.145366, -31.081008, 0.013672,-0.177246, 1.026855, -3.479004, 1.220703, 1.098633, 0.042505, 0.031227,-0.266657,-0.962347,-0.098692,-0.037444,0.542466, 0.272325
5.690758, -2.124394, -31.096543, 0.043457,-0.383301, 0.766602, -6.286621, 0.061035, 0.793457, 0.042853, 0.031141,-0.266787,-0.962299,-0.099322,-0.037078,0.542737, 0.276179
5.863183, -2.128169, -31.103524, 0.191895,0.085938, 1.342285, 1.708984, 5.859375, -0.366211, 0.044290, 0.031577,-0.266797,-0.962217,-0.102332,-0.037144,0.542859, 0.289120
5.905476, -2.159141, -31.143996, 0.230957,-0.313965, 1.138672, 3.784180, 4.150391, 2.197266, 0.044561, 0.031951,-0.267110,-0.962105,-0.103070,-0.037684,0.543565, 0.302237
5.809571, -2.118447, -31.160091, 0.102051,-0.433105, 0.930176, -5.187988, 1.159668, 2.075195, 0.043847, 0.031392,-0.267291,-0.962106,-0.101396,-0.036974,0.543846, 0.297794
5.811215, -2.162699, -31.157305, 0.072754,-0.145508, 1.004395, -4.577637, -3.784180, -0.610352, 0.043758, 0.031766,-0.267246,-0.962110,-0.101425,-0.037746,0.543798, 0.295117
5.944510, -2.217388, -31.149826, 0.171387,-0.002930, 1.130859, 0.732422, 2.136230, -0.976562, 0.044751, 0.032533,-0.267120,-0.962074,-0.103751,-0.038701,0.543667, 0.312175
6.016492, -2.243106, -31.080711, 0.096680,-0.073730, 1.190430, -3.112793, 4.028320, -3.540039, 0.045315, 0.032889,-0.266507,-0.962205,-0.105008,-0.039150,0.542461, 0.325150
5.983607, -2.112310, -30.992776, 0.105957,-0.324219, 0.791504, 1.464844, 6.286621, -2.990723, 0.045369, 0.031681,-0.265841,-0.962427,-0.104434,-0.036867,0.540926, 0.313159
5.917672, -2.024053, -30.918470, -0.020508,0.182129, 1.263184, 1.220703, 6.713867, -3.540039, 0.045042, 0.030757,-0.265277,-0.962628,-0.103283,-0.035326,0.539629, 0.319908
6.079144, -1.945514, -30.880685, -0.121094,-0.145020, 1.061523, -2.624512, -5.676270, -1.403809, 0.046591, 0.030456,-0.264954,-0.962653,-0.106101,-0.033956,0.538970, 0.334631
5.988771, -2.072102, -30.881157, 0.143066,-0.088867, 0.895996, 2.624512, -1.892090, -0.610352, 0.045537, 0.031311,-0.264921,-0.962685,-0.104524,-0.036165,0.538978, 0.325423
6.102563, -2.056489, -30.849697, 0.022461,0.072266, 1.311035, 1.708984, 1.403809, -1.037598, 0.046538, 0.031430,-0.264634,-0.962713,-0.106510,-0.035893,0.538429, 0.337436
5.772334, -1.998903, -30.833608, 0.042480,-0.019531, 1.043457, 7.995605, -3.417969, -0.061035, 0.043902, 0.030177,-0.264615,-0.962882,-0.100746,-0.034887,0.538148, 0.337994
5.551409, -2.053135, -30.823728, 0.085938,-0.016602, 0.984863, -0.976562, 1.098633, -0.793457, 0.041922, 0.030119,-0.264565,-0.962985,-0.096890,-0.035834,0.537976, 0.337896
5.566883, -1.967299, -30.801872, -0.017578,0.002441, 1.055664, -2.319336, 1.281738, -0.488281, 0.042257, 0.029426,-0.264416,-0.963033,-0.097160,-0.034336,0.537594, 0.342216
5.588510, -2.026225, -30.811550, 0.039062,-0.126953, 1.023926, 3.112793, 4.211426, 1.220703, 0.042299, 0.029974,-0.264465,-0.963001,-0.097538,-0.035364,0.537763, 0.345417
5.321167, -1.933491, -30.831044, 0.073730,-0.060059, 1.046387, -1.464844, 2.685547, 1.159668, 0.040263, 0.028585,-0.264738,-0.963055,-0.092872,-0.033746,0.538103, 0.344420
5.277936, -1.825963, -30.832280, 0.004395,-0.111816, 1.045898, -0.854492, 1.586914, 0.549316, 0.040149, 0.027582,-0.264805,-0.963071,-0.092117,-0.031869,0.538125, 0.342640
5.307282, -1.735741, -30.829179, -0.038086,-0.087402, 0.975098, -1.403809, -1.525879, -0.732422, 0.040606, 0.026891,-0.264810,-0.963070,-0.092630,-0.030294,0.538071, 0.343206
5.227659, -1.840732, -30.811192, 0.047363,-0.018066, 1.061523, -2.319336, -0.183105, -1.708984, 0.039697, 0.027583,-0.264633,-0.963137,-0.091240,-0.032127,0.537757, 0.344936
5.484338, -1.834639, -30.790035, 0.067871,-0.318848, 0.975098, -4.821777, -1.525879, -1.098633, 0.041874, 0.028116,-0.264396,-0.963094,-0.095720,-0.032020,0.537388, 0.353553
5.338746, -1.747672, -30.761844, -0.008789,-0.127930, 1.025391, 6.286621, 2.197266, -1.159668, 0.040859, 0.027040,-0.264232,-0.963214,-0.093179,-0.030503,0.536895, 0.338715
5.291386, -1.759054, -30.751233, 0.069336,-0.023438, 1.054688, 0.549316, 0.793457, 0.122070, 0.040437, 0.027022,-0.264149,-0.963255,-0.092352,-0.030701,0.536710, 0.351720
5.211905, -1.645149, -30.779141, -0.029785,-0.127441, 0.957031, 0.671387, -0.732422, 1.953125, 0.040026, 0.025892,-0.264450,-0.963221,-0.090965,-0.028713,0.537197, 0.344971
5.246184, -1.617039, -30.821099, -0.039551,-0.012695, 1.078613, -5.187988, -1.159668, 2.319336, 0.040370, 0.025750,-0.264806,-0.963112,-0.091563,-0.028223,0.537930, 0.349455
5.256310, -1.523343, -30.872090, -0.023926,-0.079102, 1.080566, -4.028320, 2.807617, 1.281738, 0.040661, 0.025004,-0.265272,-0.962991,-0.091740,-0.026587,0.538820, 0.353684
5.223402, -1.556314, -30.896453, 0.051270,-0.104980, 0.954590, -0.061035, -1.770020, 1.037598, 0.040303, 0.025213,-0.265470,-0.962946,-0.091166,-0.027163,0.539245, 0.352021
5.129347, -1.587498, -30.908440, 0.093750,-0.005371, 1.119141, 3.173828, -2.197266, 0.366211, 0.039437, 0.025261,-0.265578,-0.962951,-0.089524,-0.027707,0.539454, 0.352982
4.988550, -1.618627, -30.904420, 0.033203,-0.031738, 1.057129, 0.488281, 0.488281, -0.915527, 0.038183, 0.025195,-0.265563,-0.963008,-0.087067,-0.028250,0.539384, 0.353898
5.010422, -1.663899, -30.892259, 0.088867,-0.082031, 1.012207, -2.685547, 2.136230, -0.244141, 0.038264, 0.025622,-0.265438,-0.963028,-0.087448,-0.029041,0.539172, 0.353773
5.123017, -1.732618, -30.881416, 0.048340,-0.090332, 0.994141, -6.713867, -0.427246, -0.366211, 0.039052, 0.026457,-0.265293,-0.963013,-0.089414,-0.030240,0.538982, 0.351986
5.209121, -1.805198, -30.848703, -0.002441,-0.162598, 0.960449, -3.784180, 1.464844, -2.014160, 0.039615, 0.027254,-0.264968,-0.963058,-0.090916,-0.031507,0.538411, 0.350933
5.104093, -1.907032, -30.803303, 0.049805,-0.086426, 1.042969, 3.112793, 4.272461, -2.380371, 0.038507, 0.027852,-0.264569,-0.963195,-0.089083,-0.033284,0.537619, 0.351422
5.163812, -1.805883, -30.751281, 0.097656,-0.057129, 1.120117, -1.464844, 0.671387, -1.892090, 0.039256, 0.027122,-0.264160,-0.963298,-0.090126,-0.031519,0.536711, 0.351483
5.112234, -1.640554, -30.704897, -0.029297,-0.122559, 1.017578, -2.624512, -3.417969, -1.586914, 0.039216, 0.025598,-0.263850,-0.963426,-0.089225,-0.028633,0.535902, 0.350647
4.997290, -1.758907, -30.685035, 0.143555,-0.046387, 1.055176, -2.990723, -0.061035, -0.976562, 0.037980, 0.026321,-0.263661,-0.963508,-0.087219,-0.030699,0.535555, 0.350442
5.068993, -1.693892, -30.663356, 0.052246,-0.080566, 1.195312, -3.845215, -1.525879, -0.305176, 0.038738, 0.025932,-0.263488,-0.963536,-0.088471,-0.029564,0.535177, 0.350219
4.978400, -1.865518, -30.648804, 0.068848,-0.103516, 1.004883, 5.554199, -4.821777, -0.732422, 0.037583, 0.027162,-0.263318,-0.963594,-0.086889,-0.032559,0.534922, 0.350544
4.805685, -1.963171, -30.650986, 0.036621,-0.045898, 1.034180, -3.356934, -0.610352, 1.159668, 0.035905, 0.027587,-0.263338,-0.963640,-0.083875,-0.034264,0.534961, 0.349854
4.895761, -2.043825, -30.763606, 0.110840,-0.071289, 1.016113, -3.417969, -1.281738, 7.690430, 0.036448, 0.028507,-0.264231,-0.963349,-0.085447,-0.035671,0.536926, 0.349821
4.994126, -2.159800, -31.011637, 0.052734,-0.127930, 0.925293, 0.305176, 0.183105, 14.587402, 0.036941, 0.029789,-0.266244,-0.962737,-0.087164,-0.037696,0.541255, 0.351041
4.926873, -2.249467, -31.473519, 0.075684,-0.115234, 0.984863, 0.183105, 1.525879, 19.287109, 0.036044, 0.030531,-0.270103,-0.961672,-0.085990,-0.039261,0.549317, 0.354398
5.017087, -2.305286, -31.860787, 0.067871,-0.054688, 1.166992, -2.624512, -3.662109, 21.179199, 0.036563, 0.031336,-0.273304,-0.960722,-0.087565,-0.040235,0.556076, 0.358303
5.022484, -2.406396, -32.305873, 0.083008,-0.087891, 1.093262, 0.000000, -6.286621, 23.864746, 0.036240, 0.032337,-0.276990,-0.959645,-0.087659,-0.042000,0.563844, 0.363269
4.866066, -2.715196, -33.039312, 0.066406,-0.075195, 1.000000, 1.037598, -10.070801, 31.433105, 0.033957, 0.034761,-0.283044,-0.957875,-0.084929,-0.047389,0.576645, 0.370975
4.802921, -2.949564, -33.749741, 0.187500,-0.041504, 1.040039, -1.220703, -4.333496, 39.245605, 0.032619, 0.036766,-0.288900,-0.956097,-0.083827,-0.051480,0.589044, 0.378925
4.803195, -3.090118, -34.505921, 0.151367,-0.079102, 1.090332, 1.403809, -3.295898, 40.771484, 0.032014, 0.038151,-0.295144,-0.954154,-0.083832,-0.053933,0.602242, 0.386904
4.736254, -3.275144, -35.533376, 0.116211,-0.060059, 0.975586, 2.746582, -2.014160, 40.039062, 0.030620, 0.039794,-0.303632,-0.951465,-0.082663,-0.057162,0.620174, 0.397747
4.771342, -3.343700, -36.281558, 0.074219,-0.093262, 1.032227, 0.488281, 1.403809, 38.269043, 0.030464, 0.040656,-0.309797,-0.949445,-0.083276,-0.058359,0.633233, 0.404710
4.823759, -3.123226, -37.022545, 0.035156,-0.095703, 1.095215, 0.976562, -2.441406, 39.855957, 0.031246, 0.039175,-0.316005,-0.947433,-0.084190,-0.054511,0.646165, 0.411385
4.825658, -3.122851, -38.022618, 0.019043,-0.072266, 0.986328, 1.892090, -2.441406, 39.489746, 0.030920, 0.039448,-0.324261,-0.944639,-0.084224,-0.054504,0.663620, 0.419407
4.762075, -3.110587, -38.778693, 0.040039,-0.071289, 1.007324, -1.708984, -2.197266, 39.733887, 0.030171, 0.039367,-0.330513,-0.942497,-0.083114,-0.054290,0.676816, 0.426448
4.783407, -3.174694, -39.548175, 0.118164,-0.045898, 1.020996, -0.183105, -5.615234, 40.832520, 0.029892, 0.040157,-0.336800,-0.940244,-0.083486,-0.055409,0.690246, 0.433538
4.782073, -3.401765, -40.565392, 0.118164,-0.072754, 1.028320, 2.563477, -1.708984, 40.100098, 0.028835, 0.042273,-0.345036,-0.937193,-0.083463,-0.059372,0.708000, 0.442639
4.718807, -3.484829, -41.287592, 0.123535,-0.095703, 1.097168, 3.540039, -2.685547, 37.536621, 0.027796, 0.042937,-0.350924,-0.935006,-0.082359,-0.060822,0.720604, 0.448198
4.618829, -3.579140, -41.951234, 0.144043,-0.076660, 1.013184, 3.112793, -0.061035, 33.752441, 0.026437, 0.043553,-0.356330,-0.932970,-0.080614,-0.062468,0.732187, 0.454236
4.701252, -3.675782, -42.640915, 0.117188,-0.072266, 1.035156, 0.061035, 0.610352, 24.353027, 0.026537, 0.044756,-0.361866,-0.930777,-0.082052,-0.064155,0.744224, 0.460759
4.730329, -3.615456, -43.014298, 0.059082,-0.046875, 1.011230, -1.647949, 0.793457, 18.005371, 0.026820, 0.044446,-0.364911,-0.929594,-0.082560,-0.063102,0.750741, 0.464328
4.764891, -3.508004, -43.330283, 0.000488,-0.083008, 1.009766, -3.784180, 1.770020, 15.930176, 0.027325, 0.043761,-0.367507,-0.928589,-0.083163,-0.061226,0.756256, 0.467386
4.769142, -3.287827, -43.686501, 0.093750,-0.083984, 1.117676, 0.244141, 5.676270, 12.817383, 0.027939, 0.042079,-0.370486,-0.927464,-0.083237,-0.057383,0.762473, 0.473355
4.625756, -2.958709, -43.780560, 0.003418,-0.031738, 1.046875, 4.089355, 9.094238, 3.967285, 0.027817, 0.038977,-0.371436,-0.927223,-0.080735,-0.051639,0.764115, 0.474168
4.534192, -2.708591, -43.760544, -0.039551,-0.047852, 1.142090, -4.821777, 4.760742, -1.831055, 0.027897, 0.036653,-0.371405,-0.927328,-0.079137,-0.047274,0.763766, 0.475285
4.556768, -2.507403, -43.670945, 0.008301,-0.063965, 0.990234, -3.723145, 0.488281, -4.821777, 0.028762, 0.035077,-0.370752,-0.927623,-0.079531,-0.043762,0.762202, 0.474508
4.555795, -2.281515, -43.574169, -0.031250,-0.041504, 1.009766, 2.807617, 3.295898, -4.150391, 0.029516, 0.033221,-0.370057,-0.927946,-0.079514,-0.039820,0.760513, 0.474150
4.425592, -2.154408, -43.528321, -0.041504,-0.048340, 0.981445, 0.610352, -2.563477, -1.892090, 0.028887, 0.031760,-0.369771,-0.928131,-0.077241,-0.037602,0.759713, 0.474714
4.450968, -2.271008, -43.543245, 0.079102,-0.083984, 1.082031, -3.356934, -0.244141, 1.403809, 0.028711, 0.032790,-0.369841,-0.928072,-0.077684,-0.039637,0.759973, 0.472115
4.584304, -2.327508, -43.574718, 0.073730,-0.126465, 0.974121, 5.004883, 1.159668, 2.197266, 0.029598, 0.033686,-0.370035,-0.927935,-0.080011,-0.040623,0.760522, 0.472387
4.558996, -2.384285, -43.614590, 0.040039,-0.085449, 0.922363, 5.920410, 1.647949, 2.075195, 0.029197, 0.034074,-0.370343,-0.927811,-0.079570,-0.041614,0.761218, 0.472090
4.581177, -2.449663, -43.664242, 0.105957,-0.097168, 1.055176, -0.976562, -1.403809, 2.319336, 0.029150, 0.034687,-0.370713,-0.927642,-0.079957,-0.042755,0.762085, 0.471392
4.700420, -2.567516, -43.698932, 0.068848,-0.114258, 1.104004, -0.671387, -0.366211, 0.549316, 0.029721, 0.036035,-0.370910,-0.927493,-0.082038,-0.044812,0.762690, 0.470725
4.558216, -2.621550, -43.684742, 0.047852,-0.066895, 1.002441, -0.427246, 1.098633, -0.671387, 0.028399, 0.036008,-0.370818,-0.927572,-0.079556,-0.045755,0.762443, 0.471408
4.604248, -2.766759, -43.671342, 0.078125,-0.083008, 1.023926, -2.075195, 0.732422, -0.915527, 0.028304, 0.037328,-0.370637,-0.927596,-0.080359,-0.048289,0.762209, 0.471132
4.649878, -2.682432, -43.637976, 0.040527,-0.106445, 0.999512, -3.479004, 0.976562, -1.220703, 0.028958, 0.036785,-0.370386,-0.927697,-0.081156,-0.046817,0.761626, 0.470683
4.737636, -2.564456, -43.621372, 0.008301,-0.097168, 1.086426, 1.403809, 1.525879, -0.732422, 0.030057, 0.036110,-0.370272,-0.927735,-0.082687,-0.044758,0.761337, 0.471183
4.698538, -2.404980, -43.622274, 0.020508,-0.090820, 0.983887, 4.394531, 0.976562, 0.122070, 0.030258, 0.034694,-0.370356,-0.927749,-0.082005,-0.041975,0.761352, 0.471352
4.629737, -2.174141, -43.660659, -0.007812,-0.079590, 1.016602, 0.183105, -0.366211, 2.075195, 0.030439, 0.032614,-0.370778,-0.927650,-0.080804,-0.037946,0.762022, 0.470879
4.628667, -2.040878, -43.718309, -0.016113,-0.093750, 1.024414, 0.244141, 0.610352, 2.929688, 0.030847, 0.031548,-0.371296,-0.927466,-0.080785,-0.035620,0.763028, 0.470569
4.520051, -2.000077, -43.770058, 0.037109,-0.055176, 1.035156, -0.061035, -1.342773, 2.685547, 0.030087, 0.030880,-0.371760,-0.927327,-0.078890,-0.034908,0.763932, 0.470207
4.576611, -2.066077, -43.832059, 0.049316,-0.085449, 0.978516, -2.258301, -3.662109, 2.136230, 0.030312, 0.031613,-0.372221,-0.927110,-0.079877,-0.036060,0.765014, 0.470254
4.614414, -2.183254, -43.867867, 0.102539,-0.087402, 1.039062, 2.258301, -3.540039, 1.342773, 0.030226, 0.032693,-0.372455,-0.926982,-0.080537,-0.038105,0.765639, 0.470398
4.475490, -2.328107, -43.882828, 0.023438,-0.072266, 1.035156, 3.112793, 1.098633, 0.183105, 0.028625, 0.033416,-0.372561,-0.926964,-0.078112,-0.040633,0.765900, 0.469233
4.520370, -2.357862, -43.907881, 0.040527,-0.100098, 0.989258, -1.525879, -3.784180, 1.647949, 0.028884, 0.033809,-0.372739,-0.926870,-0.078895,-0.041152,0.766337, 0.468800
4.539443, -2.441170, -43.953121, 0.116211,-0.099609, 1.037598, -2.197266, -1.831055, 2.563477, 0.028752, 0.034556,-0.373066,-0.926715,-0.079228,-0.042606,0.767127, 0.469670
4.600532, -2.485816, -44.010177, 0.102539,-0.066406, 0.987793, 0.183105, 0.610352, 2.868652, 0.029083, 0.035130,-0.373492,-0.926512,-0.080294,-0.043386,0.768123, 0.470641
4.623667, -2.445549, -44.071854, 0.039551,-0.142578, 1.045410, -3.112793, 0.244141, 2.868652, 0.029383, 0.034896,-0.373999,-0.926306,-0.080698,-0.042683,0.769199, 0.472300
4.658989, -2.527980, -44.108798, 0.048340,-0.093750, 1.062012, -0.549316, 0.732422, 1.525879, 0.029387, 0.035686,-0.374254,-0.926173,-0.081315,-0.044122,0.769844, 0.472614
