time,velocity_x_theoretical,velocity_x_actual,velocity_y,ay,speedx,speedy,steeringangle,z_orientation,z,x,y,w
1.752,-0.989774,-1.249184,1.375683,-0.569336,-1.249184,0,0,0.945798,0.945798,0,0,0.324756
1.753,-0.919201,-1.163403,1.283726,-0.566406,-1.163403,0,0,0.945798,0.945798,0,0,0.324756
1.754,-0.858154,-1.078788,1.179013,-0.569336,-1.078788,0,0,0.945798,0.945798,0,0,0.324756
1.755,-0.802162,-1.005594,1.073594,-0.545898,-1.005594,0,0,0.945798,0.945798,0,0,0.324756
1.756,-0.748503,-0.938462,0.986515,-0.483398,-0.938462,0,0,0.945798,0.945798,0,0,0.324756
1.757,-0.690762,-0.874126,0.902713,-0.547852,-0.874126,0,0,0.945798,0.945798,0,0,0.324756
1.758,-0.578,-0.804895,0.827021,-0.52002,-0.804895,0,0,0.945798,0.945798,0,0,0.324756
1.759,-0.552531,-0.669697,0.76205,-0.459473,-0.669697,0,0,0.945798,0.945798,0,0,0.324756
1.76,-0.531146,-0.639161,0.701497,-0.433594,-0.639161,0,0,0.945798,0.945798,0,0,0.324756
1.761,-0.483902,-0.61352,0.637112,-0.431641,-0.61352,0,0,0.945798,0.945798,0,0,0.324756
1.762,-0.411191,-0.556876,0.525733,-0.411133,-0.556876,0,0,0.945798,0.945798,0,0,0.324756
1.763,-0.399526,-0.469697,0.498213,-0.386719,-0.469697,0,0,0.945798,0.945798,0,0,0.324756
1.764,-0.380667,-0.455711,0.475791,-0.407227,-0.455711,0,0,0.945798,0.945798,0,0,0.324756
1.765,-0.304651,-0.4331,0.430158,-0.405762,-0.4331,0,0,0.945798,0.945798,0,0,0.324756
1.766,-0.285987,-0.341958,0.362643,-0.372559,-0.341958,0,0,0.945798,0.945798,0,0,0.324756
1.767,-0.271989,-0.31958,0.35221,-0.32666,-0.31958,0,0,0.945798,0.945798,0,0,0.324756
1.768,-0.237382,-0.302797,0.33543,-0.285645,-0.302797,0,0,0.945798,0.945798,0,0,0.324756
1.769,-0.188778,-0.261305,0.265219,-0.291992,-0.261305,0,0,0.945798,0.945798,0,0,0.324756
1.77,-0.172836,-0.20303,0.248008,-0.271973,-0.20303,0,0,0.945798,0.945798,0,0,0.324756
1.771,-0.157866,-0.183916,0.234969,-0.233887,-0.183916,0,0,0.945798,0.945798,0,0,0.324756
1.772,-0.141924,-0.165967,0.202732,-0.221191,-0.165967,0,0,0.945798,0.945798,0,0,0.324756
1.773,-0.124232,-0.146853,0.157541,-0.23584,-0.146853,0,0,0.945798,0.945798,0,0,0.324756
1.774,-0.108484,-0.125641,0.14277,-0.238281,-0.125641,0,0,0.945798,0.945798,0,0,0.324756
1.775,-0.091376,-0.10676,0.128842,-0.187012,-0.10676,0,0,0.945798,0.945798,0,0,0.324756
1.776,-0.080294,-0.086247,0.114006,-0.210938,-0.086247,0,0,0.945798,0.945798,0,0,0.324756
1.777,-0.073295,-0.07296,0.097558,-0.341797,-0.07296,0,0,0.945798,0.945798,0,0,0.324756
1.778,-0.068046,-0.064569,0.082902,-0.115723,-0.064569,0,0,0.945798,0.945798,0,0,0.324756
1.779,-0.063574,-0.058275,0.066977,-0.181152,-0.058275,0,0.038545,0.94592,0.94592,0,0,0.324399
1.78,-0.059103,-0.052914,0.056671,-0.161133,-0.052914,0,0.034999,0.946033,0.946033,0,0,0.324071
1.781,-0.05502,0,0.050164,-0.193359,0,0,0,0.946033,0.946033,0,0,0.324071
1.782,-0.05152,0,0.045282,-0.149414,0,0,0,0.946033,0.946033,0,0,0.324071
1.783,-0.048215,0,0.041126,-0.092285,0,0,0,0.946033,0.946033,0,0,0.324071
1.784,-0.045105,0,0,-0.104004,0,0,0,0.946033,0.946033,0,0,0.324071
1.785,-0.042966,0,0,-0.073242,0,0,0,0.946033,0.946033,0,0,0.324071
1.786,-0.041022,0,0,-0.052246,0,0,0,0.946033,0.946033,0,0,0.324071
1.787,-0.039272,0,0,-0.062988,0,0,0,0.946033,0.946033,0,0,0.324071
1.788,-0.038883,0,0,-0.060059,0,0,0,0.946033,0.946033,0,0,0.324071
1.789,-0.038494,0,0,-0.062988,0,0,0,0.946033,0.946033,0,0,0.324071
1.79,-0.039078,0,0,-0.055664,0,0,0,0.946033,0.946033,0,0,0.324071
1.791,-0.039855,0,0,-0.046387,0,0,0,0.946033,0.946033,0,0,0.324071
1.792,-0.040633,0,0,-0.044434,0,0,0,0.946033,0.946033,0,0,0.324071
1.793,-0.041994,0,0,-0.053711,0,0,0,0.946033,0.946033,0,0,0.324071
1.794,-0.0418,0,0,-0.037598,0,0,0,0.946033,0.946033,0,0,0.324071
1.795,-0.0418,0,0,-0.030762,0,0,0,0.946033,0.946033,0,0,0.324071
1.796,-0.040827,0,0,-0.01123,0,0,0,0.946033,0.946033,0,0,0.324071
1.797,-0.04005,0,0,-0.009766,0,0,0,0.946033,0.946033,0,0,0.324071
1.798,-0.039078,0,0,-0.005371,0,0,0,0.946033,0.946033,0,0,0.324071
1.799,-0.037717,0,0,-0.006836,0,0,0,0.946033,0.946033,0,0,0.324071
1.8,-0.036939,0,0,-0.004883,0,0,0,0.946033,0.946033,0,0,0.324071
1.801,-0.036356,0,0,-0.012695,0,0,0,0.946033,0.946033,0,0,0.324071
1.802,-0.034995,0,0,-0.03125,0,0,0,0.946033,0.946033,0,0,0.324071
1.803,-0.035384,0,0,-0.041016,0,0,0,0.946033,0.946033,0,0,0.324071
1.804,-0.034023,0,0,-0.053711,0,0,0,0.946033,0.946033,0,0,0.324071
1.805,-0.027802,0,0,-0.060059,0,0,0,0.946033,0.946033,0,0,0.324071
1.806,-0.022552,0,0,-0.062988,0,0,0,0.946033,0.946033,0,0,0.324071
1.807,-0.018275,0,0,-0.062988,0,0,0,0.946033,0.946033,0,0,0.324071
1.808,-0.014776,0,0,-0.066406,0,0,0,0.946033,0.946033,0,0,0.324071
1.809,-0.011859,0,0,-0.067871,0,0,0,0.946033,0.946033,0,0,0.324071
1.81,-0.009721,0,0,-0.066895,0,0,0,0.946033,0.946033,0,0,0.324071
1.811,-0.007777,0,0,-0.067871,0,0,0,0.946033,0.946033,0,0,0.324071
1.812,-0.006416,0,0,-0.063965,0,0,0,0.946033,0.946033,0,0,0.324071
1.813,-0.005249,0,0,-0.063477,0,0,0,0.946033,0.946033,0,0,0.324071
1.814,-0.004277,0,0,-0.062012,0,0,0,0.946033,0.946033,0,0,0.324071
1.815,-0.003499,0,0,-0.061523,0,0,0,0.946033,0.946033,0,0,0.324071
1.816,0.119372,0,0,-0.054199,0,0,0,0.946033,0.946033,0,0,0.324071
1.817,0.119955,0.166434,0,-0.050781,0.166434,0,-0.235495,0.945457,0.945457,0,0,0.325748
1.818,0.145035,0.167133,0,-0.050293,0.167133,0,-0.236484,0.94445,0.94445,0,0,0.328656
1.819,0.120149,0.197203,-0.126735,-0.037598,0.197203,0,-0.279032,0.94379,0.94379,0,0,0.330545
1.82,0.176336,0.167366,-0.126695,-0.208984,0.167366,0,-0.236814,0.942794,0.942794,0,0,0.333377
1.821,0.178085,0.234732,-0.150063,-0.100098,0.234732,0,-0.332133,0.94189,0.94189,0,0,0.335922
1.822,0.171864,0.23683,-0.150055,-0.052734,0.23683,0,-0.335102,0.940584,0.940584,0,0,0.33956
1.823,0.215413,0.229371,-0.178533,-0.35498,0.229371,0,-0.324547,0.939756,0.939756,0,0,0.341847
1.824,0.219107,0.281585,-0.178345,-0.075195,0.281585,0,-0.398428,0.938046,0.938046,0,0,0.34651
1.825,0.195,0.286014,-0.174121,-0.006836,0.286014,0,-0.404695,0.936638,0.936638,0,0,0.3503
1.826,0.243021,0.25711,-0.174001,-0.005859,0.25711,0,-0.363797,0.935364,0.935364,0,0,0.353685
1.827,0.240493,0.314685,-0.213275,-0.114258,0.314685,0,-0.445263,0.933765,0.933765,0,0,0.357887
1.828,0.241465,0.311655,-0.216355,0.049805,0.311655,0,-0.440975,0.932114,0.932114,0,0,0.362164
1.829,0.249436,0.312821,-0.19421,0.038574,0.312821,0,-0.442625,0.930543,0.930543,0,0,0.366183
1.83,0.20161,0.322378,-0.236925,0.118164,0.322378,0,-0.456147,0.929175,0.929175,0,0,0.369641
1.831,0.140952,0.265035,-0.234172,-0.568359,0.265035,0,-0.121986,0.928641,0.928641,0,0,0.370981
1.832,0.167198,0.192308,-0.241275,-0.63916,0.192308,0,-0.088512,0.928316,0.928316,0,0,0.371792
1.833,0.178474,0.223776,-0.239597,-0.618164,0.223776,0,-0.102996,0.928006,0.928006,0,0,0.372564
1.834,0.184501,0.237296,-0.195677,0.263184,0.237296,0,-0.109219,0.927506,0.927506,0,0,0.373807
1.835,0.367447,0.244522,-0.141075,0.045898,0.244522,0,-0.161735,0.926901,0.926901,0,0,0.375307
1.836,0.290069,0.463869,-0.162807,-0.019531,0.463869,0,-0.313536,0.925762,0.925762,0,0,0.378107
1.837,0.260129,0.371096,-0.171801,-0.038574,0.371096,0,-0.250829,0.924758,0.924758,0,0,0.380556
1.838,0.206665,0.335198,-0.176453,0.014648,0.335198,0,-0.226565,0.923909,0.923909,0,0,0.382613
1.839,0.167587,0.271096,-0.33403,-0.646973,0.271096,0,-0.183237,0.923231,0.923231,0,0,0.384246
1.84,0.187223,0.224242,-0.266789,-0.048828,0.224242,0,-0.109617,0.92279,0.92279,0,0,0.385303
1.841,0.174197,0.247786,-0.240977,0.082031,0.247786,0,-0.307967,0.921654,0.921654,0,0,0.388013
1.842,0.184696,0.232168,-0.194542,0.241211,0.232168,0,-0.288556,0.920808,0.920808,0,0,0.390015
1.843,0.212108,0.244755,-0.160772,0.353516,0.244755,0,-0.304201,0.919556,0.919556,0,0,0.392959
1.844,0.239132,0.277622,-0.166521,-0.210449,0.277622,0,-0.345051,0.917926,0.917926,0,0,0.396751
1.845,0.275877,0.310023,-0.166305,-0.34375,0.310023,0,-0.385321,0.916624,0.916624,0,0,0.39975
1.846,0.290264,0.354079,-0.174546,-0.381836,0.354079,0,-0.501004,0.914311,0.914311,0,0,0.405013
1.847,0.313399,0.371329,-0.196946,-0.32666,0.371329,0,-0.525411,0.91216,0.91216,0,0,0.409834
1.848,0.342562,0.399068,-0.21839,-0.412598,0.399068,0,-0.56466,0.909835,0.909835,0,0,0.414971
1.849,0.371724,0.434033,-0.24687,-0.650879,0.434033,0,-0.614133,0.907265,0.907265,0,0,0.420559
1.85,0.401275,0.468998,-0.256352,-0.144531,0.468998,0,-0.663607,0.904437,0.904437,0,0,0.426607
1.851,0.440159,0.504429,-0.272692,0.05127,0.504429,0,-0.71374,0.901738,0.901738,0,0,0.432282
1.852,0.461156,0.551049,-0.292074,-0.17627,0.551049,0,-0.779705,0.897881,0.897881,0,0,0.440239
1.853,0.469321,0.576224,-0.311554,-0.089844,0.576224,0,-0.815326,0.895023,0.895023,0,0,0.44602
1.854,0.488568,0.586014,-0.330543,-0.15332,0.586014,0,-0.829179,0.89051,0.89051,0,0,0.454964
1.855,0.515592,0.609091,-0.354005,-0.044922,0.609091,0,-0.861832,0.887364,0.887364,0,0,0.46107
1.856,0.494401,0.641492,-0.364617,-0.316895,0.641492,0,-0.907677,0.88234,0.88234,0,0,0.470613
1.857,0.543199,0.616084,-0.364648,-0.072754,0.616084,0,-0.871726,0.878122,0.878122,0,0,0.478437
1.858,0.545532,0.674592,-0.369976,0.001465,0.674592,0,-0.954512,0.874531,0.874531,0,0,0.484969
1.859,0.549421,0.677389,-0.382482,0.060547,0.677389,0,-0.95847,0.868869,0.868869,0,0,0.495042
1.86,0.500817,0.682051,-0.391993,-0.101074,0.682051,0,-0.965067,0.864113,0.864113,0,0,0.503298
1.861,0.401081,0.623776,-0.384095,0.045898,0.623776,0,0,0.864113,0.864113,0,0,0.503298
1.862,0.33148,0.504196,-0.377447,-0.164062,0.504196,0,0,0.864113,0.864113,0,0,0.503298
1.863,0.306011,0.420746,-0.371584,0.01123,0.420746,0,0,0.864113,0.864113,0,0,0.503298
1.864,0.267517,0.39021,-0.329276,0.037598,0.39021,0,0,0.864113,0.864113,0,0,0.503298
1.865,0.23155,0.344056,-0.260217,0.264648,0.344056,0,0,0.864113,0.864113,0,0,0.503298
1.866,0.209775,0.300932,-0.197067,0.27832,0.300932,0,0,0.864113,0.864113,0,0,0.503298
1.867,0.174003,0.274825,-0.192436,0.191406,0.274825,0,0,0.864113,0.864113,0,0,0.503298
1.868,0.150284,0.231935,-0.167733,0.183105,0.231935,0,0,0.864113,0.864113,0,0,0.503298
1.869,0.130065,0.203497,-0.145481,0.209961,0.203497,0,0,0.864113,0.864113,0,0,0.503298
1.87,0.096042,0.179254,-0.13198,0.169434,0.179254,0,0,0.864113,0.864113,0,0,0.503298
1.871,0.090987,0.138462,-0.111282,0.155273,0.138462,0,0,0.864113,0.864113,0,0,0.503298
1.872,0.055992,0.132401,-0.097753,0.133789,0.132401,0,0,0.864113,0.864113,0,0,0.503298
1.873,0.049965,0.090443,-0.066625,0.112793,0.090443,0,0,0.864113,0.864113,0,0,0.503298
1.874,0.037911,0.083217,-0.063731,0.130371,0.083217,0,0,0.864113,0.864113,0,0,0.503298
1.875,0.017886,0.068765,-0.043495,0.112305,0.068765,0,0,0.864113,0.864113,0,0,0.503298
1.876,0.014581,0,-0.043461,0.091309,0,0,0,0.864113,0.864113,0,0,0.503298
1.877,0.011082,0,-0.03999,0.07666,0,0,0,0.864113,0.864113,0,0,0.503298
1.878,0.000778,0,-0.033047,0.10498,0,0,0,0.864113,0.864113,0,0,0.503298
1.879,-0.011471,0,0,0.016602,0,0,0,0.864113,0.864113,0,0,0.503298
1.88,-0.013026,0,0,0.174805,0,0,0,0.864113,0.864113,0,0,0.503298
1.881,-0.016914,0,0,0.174316,0,0,0,0.864113,0.864113,0,0,0.503298
1.882,-0.020219,0,0,0.212402,0,0,0,0.864113,0.864113,0,0,0.503298
1.883,-0.022552,0,0,0.106934,0,0,0,0.864113,0.864113,0,0,0.503298
1.884,-0.024302,0,0,0.078613,0,0,0,0.864113,0.864113,0,0,0.503298
1.885,-0.027802,0,0,0.158203,0,0,0,0.864113,0.864113,0,0,0.503298
1.886,-0.030329,0,0,0.123535,0,0,0,0.864113,0.864113,0,0,0.503298
1.887,-0.03344,0,0,-0.001465,0,0,0,0.864113,0.864113,0,0,0.503298
1.888,-0.034801,0,0,-0.03418,0,0,0,0.864113,0.864113,0,0,0.503298
1.889,-0.036356,0,0,-0.030273,0,0,0,0.864113,0.864113,0,0,0.503298
1.89,-0.03655,0,0,-0.038086,0,0,0,0.864113,0.864113,0,0,0.503298
1.891,-0.03655,0,0,-0.035156,0,0,0,0.864113,0.864113,0,0,0.503298
1.892,-0.036161,0,0,-0.04248,0,0,0,0.864113,0.864113,0,0,0.503298
1.893,-0.035189,0,0,-0.04248,0,0,0,0.864113,0.864113,0,0,0.503298
1.894,-0.034606,0,0,-0.05127,0,0,0,0.864113,0.864113,0,0,0.503298
1.895,-0.034606,0,0,-0.046875,0,0,0,0.864113,0.864113,0,0,0.503298
1.896,-0.026829,0,0,-0.050293,0,0,0,0.864113,0.864113,0,0,0.503298
1.897,-0.018275,0,0,-0.051758,0,0,0,0.864113,0.864113,0,0,0.503298
1.898,-0.011471,0,0,-0.053223,0,0,0,0.864113,0.864113,0,0,0.503298
1.899,-0.006027,0,0,-0.048828,0,0,0,0.864113,0.864113,0,0,0.503298
1.9,0.034801,0,0,-0.054688,0,0,0,0.864113,0.864113,0,0,0.503298
1.901,0.155922,0.065035,0,-0.047363,0.065035,0,0,0.864113,0.864113,0,0,0.503298
1.902,0.224357,0.210256,0,-0.042969,0.210256,0,0,0.864113,0.864113,0,0,0.503298
1.903,0.310094,0.292308,-0.031426,-0.041016,0.292308,0,0,0.864113,0.864113,0,0,0.503298
1.904,0.417218,0.395105,-0.031433,-0.108398,0.395105,0,0,0.864113,0.864113,0,0,0.503298
1.905,0.532895,0.523543,-0.101567,-0.51123,0.523543,0,0,0.864113,0.864113,0,0,0.503298
1.906,0.62952,0.662238,-0.190865,-0.894043,0.662238,0,0,0.864113,0.864113,0,0,0.503298
1.907,0.712147,0.778089,-0.191048,-0.366699,0.778089,0,0,0.864113,0.864113,0,0,0.503298
1.908,0.78622,0.877156,-0.253725,-0.62793,0.877156,0,0,0.864113,0.864113,0,0,0.503298
1.909,0.845128,0.965967,-0.321411,-0.591309,0.965967,0,0,0.864113,0.864113,0,0,0.503298
1.91,0.892177,1.036597,-0.37801,-0.561035,1.036597,0,0,0.864113,0.864113,0,0,0.503298
1.911,0.933393,1.093007,-0.427222,-0.504883,1.093007,0,0,0.864113,0.864113,0,0,0.503298
1.912,0.983553,1.142424,-0.471592,-0.564453,1.142424,0,0,0.864113,0.864113,0,0,0.503298
1.913,1.032934,1.202564,-0.506838,-0.599121,1.202564,0,0,0.864113,0.864113,0,0,0.503298
1.914,1.064041,1.261772,-0.559626,-0.592285,1.261772,0,0,0.864113,0.864113,0,0,0.503298
1.915,1.089121,1.299068,-0.56059,-0.455078,1.299068,0,0,0.864113,0.864113,0,0,0.503298
1.916,1.121977,1.329138,-0.591015,-0.5625,1.329138,0,0,0.864113,0.864113,0,0,0.503298
1.917,1.159305,1.368531,-0.619899,-0.462891,1.368531,0,0,0.864113,0.864113,0,0,0.503298
1.918,1.188856,1.413287,-0.637959,-0.419922,1.413287,0,0,0.864113,0.864113,0,0,0.503298
1.919,1.215686,1.448718,-0.653115,-0.438965,1.448718,0,0,0.864113,0.864113,0,0,0.503298
1.92,1.240766,1.480886,-0.672716,-0.436035,1.480886,0,0,0.864113,0.864113,0,0,0.503298
1.921,1.26604,1.510956,-0.693777,-0.384277,1.510956,0,0,0.864113,0.864113,0,0,0.503298
1.922,1.290731,1.541259,-0.709857,-0.429688,1.541259,0,0,0.864113,0.864113,0,0,0.503298
1.923,1.317171,1.570862,-0.724383,-0.42041,1.570862,0,0,0.864113,0.864113,0,0,0.503298
1.924,1.34089,1.602564,-0.738075,-0.351562,1.602564,0,0,0.864113,0.864113,0,0,0.503298
1.925,1.362276,1.631002,-0.753637,-0.318848,1.631002,0,0,0.864113,0.864113,0,0,0.503298
1.926,1.382106,1.656643,-0.768172,-0.29834,1.656643,0,0,0.864113,0.864113,0,0,0.503298
1.927,1.403492,1.68042,-0.782626,-0.217285,1.68042,0,0,0.864113,0.864113,0,0,0.503298
1.928,1.424878,1.706061,-0.795874,-0.177734,1.706061,0,0,0.864113,0.864113,0,0,0.503298
1.929,1.441598,1.731702,-0.819729,-0.162598,1.731702,0,0,0.864113,0.864113,0,0,0.503298
1.93,1.45579,1.751748,-0.819339,-0.214844,1.751748,0,0,0.864113,0.864113,0,0,0.503298
1.931,1.467844,1.768765,-0.842776,-0.119141,1.768765,0,0,0.864113,0.864113,0,0,0.503298
1.932,1.480287,1.783217,-0.84132,-0.105957,1.783217,0,0,0.864113,0.864113,0,0,0.503298
1.933,1.492729,1.798135,-0.848945,-0.116211,1.798135,0,0,0.864113,0.864113,0,0,0.503298
1.934,1.501089,1.813054,-0.856822,-0.074219,1.813054,0,0,0.864113,0.864113,0,0,0.503298
1.935,1.510032,1.823077,-0.871329,-0.166504,1.823077,0,0,0.864113,0.864113,0,0,0.503298
1.936,1.520142,1.8338,-0.870514,-0.177246,1.8338,0,0,0.864113,0.864113,0,0,0.503298
1.937,1.528502,1.845921,-0.877718,-0.134277,1.845921,0,0,0.864113,0.864113,0,0,0.503298
1.938,1.534723,1.855944,-0.887718,-0.118652,1.855944,0,0,0.864113,0.864113,0,0,0.503298
1.939,1.539389,1.863403,-0.888132,-0.100586,1.863403,0,0,0.864113,0.864113,0,0,0.503298
1.94,1.544444,1.868998,-0.892657,-0.116211,1.868998,0,0,0.864113,0.864113,0,0,0.503298
1.941,1.551637,1.875058,-0.896252,-0.069336,1.875058,0,0,0.864113,0.864113,0,0,0.503298
1.942,1.557859,1.883683,-0.898806,-0.099609,1.883683,0,0,0.864113,0.864113,0,0,0.503298
1.943,1.560775,1.891142,-0.901994,-0.055176,1.891142,0,0,0.864113,0.864113,0,0,0.503298
1.944,1.563691,1.894639,-0.904801,-0.076172,1.894639,0,0,0.864113,0.864113,0,0,0.503298
1.945,1.568357,1.898135,-0.908724,-0.041016,1.898135,0,0,0.864113,0.864113,0,0,0.503298
1.946,1.571857,1.90373,-0.913205,-0.087891,1.90373,0,0,0.864113,0.864113,0,0,0.503298
1.947,1.573995,1.907925,-0.916057,-0.11377,1.907925,0,0,0.864113,0.864113,0,0,0.503298
1.948,1.574773,1.91049,-0.918487,-0.091797,1.91049,0,0,0.864113,0.864113,0,0,0.503298
1.949,1.576328,1.911422,-0.922001,-0.118652,1.911422,0,0,0.864113,0.864113,0,0,0.503298
1.95,1.580022,1.913287,-0.924027,-0.100586,1.913287,0,0,0.864113,0.864113,0,0,0.503298
1.951,1.581772,1.917716,-0.92558,-0.108887,1.917716,0,0,0.864113,0.864113,0,0,0.503298
1.952,1.548721,1.919814,-0.929124,-0.090332,1.919814,0,0,0.864113,0.864113,0,0,0.503298
1.953,1.383078,1.880186,-0.932614,-0.083984,1.880186,0,0,0.864113,0.864113,0,0,0.503298
1.954,1.315033,1.681585,-0.936084,-0.095215,1.681585,0,0,0.864113,0.864113,0,0,0.503298
1.955,1.208492,1.6,-0.939203,-0.039062,1.6,0,0,0.864113,0.864113,0,0,0.503298
1.956,1.118672,1.472261,-0.822672,0.002441,1.472261,0,0,0.864113,0.864113,0,0,0.503298
1.957,1.050626,1.364569,-0.782579,0.333984,1.364569,0,0,0.864113,0.864113,0,0,0.503298
1.958,0.98608,1.282984,-0.783196,0.550781,1.282984,0,0,0.864113,0.864113,0,0,0.503298
1.959,0.954196,1.205594,-0.72139,0.512695,1.205594,0,0,0.864113,0.864113,0,0,0.503298
1.96,0.882651,1.167366,-0.66959,0.537598,1.167366,0,0,0.864113,0.864113,0,0,0.503298
1.961,0.855238,1.081585,-0.629426,0.444824,1.081585,0,0,0.864113,0.864113,0,0,0.503298
1.962,0.807023,1.048718,-0.590524,0.401855,1.048718,0,0,0.864113,0.864113,0,0,0.503298
1.963,0.689206,0.990909,-0.571538,0.467773,0.990909,0,0,0.864113,0.864113,0,0,0.503298
1.964,0.642546,0.84965,-0.528853,0.494141,0.84965,0,0,0.864113,0.864113,0,0,0.503298
1.965,0.559336,0.793706,-0.511128,0.432129,0.793706,0,0,0.864113,0.864113,0,0,0.503298
1.966,0.490513,0.693939,-0.481988,0.373047,0.693939,0,0,0.864113,0.864113,0,0,0.503298
1.967,0.454351,0.611422,-0.412695,0.384277,0.611422,0,0,0.864113,0.864113,0,0,0.503298
1.968,0.372696,0.568065,-0.385214,0.372559,0.568065,0,0,0.864113,0.864113,0,0,0.503298
1.969,0.355782,0.470163,-0.336502,0.370605,0.470163,0,0,0.864113,0.864113,0,0,0.503298
1.97,0.282098,0.449883,-0.296083,0.338867,0.449883,0,0,0.864113,0.864113,0,0,0.503298
1.971,0.267128,0.361538,-0.274474,0.309082,0.361538,0,0,0.864113,0.864113,0,0,0.503298
1.972,0.203943,0.34359,-0.227052,0.276855,0.34359,0,0,0.864113,0.864113,0,0,0.503298
1.973,0.190139,0.267832,-0.174632,0.230469,0.267832,0,0,0.864113,0.864113,0,0,0.503298
1.974,0.139785,0.251282,-0.166139,0.210449,0.251282,0,0,0.864113,0.864113,0,0,0.503298
1.975,0.121705,0.190909,-0.166337,0.178711,0.190909,0,0,0.864113,0.864113,0,0,0.503298
1.976,0.10168,0.169231,-0.129827,0.170898,0.169231,0,0,0.864113,0.864113,0,0,0.503298
1.977,0.068046,0.145221,-0.12191,0.165527,0.145221,0,0,0.864113,0.864113,0,0,0.503298
1.978,0.060075,0.104895,-0.092689,0.140625,0.104895,0,0,0.864113,0.864113,0,0,0.503298
1.979,0.0418,0.095338,-0.070559,0.109375,0.095338,0,0,0.864113,0.864113,0,0,0.503298
1.98,0.023719,0.073427,-0.070605,0.11084,0.073427,0,0,0.864113,0.864113,0,0,0.503298
1.981,0.017303,0.051748,-0.051029,0.086914,0.051748,0,0,0.864113,0.864113,0,0,0.503298
1.982,0.013026,0,-0.035719,0.062988,0,0,0,0.864113,0.864113,0,0,0.503298
1.983,0.007777,0,-0.035715,0.055176,0,0,0,0.864113,0.864113,0,0,0.503298
1.984,-0.002333,0,-0.025164,0.100098,0,0,0,0.864113,0.864113,0,0,0.503298
1.985,-0.008165,0,0,-0.018066,0,0,0,0.864113,0.864113,0,0,0.503298
1.986,-0.013998,0,0,0.226562,0,0,0,0.864113,0.864113,0,0,0.503298
1.987,-0.017692,0,0,0.024902,0,0,0,0.864113,0.864113,0,0,0.503298
1.988,-0.022163,0,0,0.032227,0,0,0,0.864113,0.864113,0,0,0.503298
1.989,-0.026052,0,0,0.118164,0,0,0,0.864113,0.864113,0,0,0.503298
1.99,-0.029162,0,0,-0.020508,0,0,0,0.864113,0.864113,0,0,0.503298
1.991,-0.032468,0,0,0.030762,0,0,0,0.864113,0.864113,0,0,0.503298
1.992,-0.034023,0,0,0.012207,0,0,0,0.864113,0.864113,0,0,0.503298
1.993,-0.035773,0,0,-0.020996,0,0,0,0.864113,0.864113,0,0,0.503298
1.994,-0.035967,0,0,-0.022461,0,0,0,0.864113,0.864113,0,0,0.503298
1.995,-0.036356,0,0,-0.029297,0,0,0,0.864113,0.864113,0,0,0.503298
1.996,-0.035967,0,0,-0.037598,0,0,0,0.864113,0.864113,0,0,0.503298
1.997,-0.034995,0,0,-0.043457,0,0,0,0.864113,0.864113,0,0,0.503298
1.998,-0.034412,0,0,-0.044434,0,0,0,0.864113,0.864113,0,0,0.503298
1.999,-0.034217,0,0,-0.050781,0,0,0,0.864113,0.864113,0,0,0.503298
2,-0.033245,0,0,-0.052734,0,0,0,0.864113,0.864113,0,0,0.503298
2.001,-0.033634,0,0,-0.052734,0,0,0,0.864113,0.864113,0,0,0.503298
2.002,-0.034217,0,0,-0.053223,0,0,0,0.864113,0.864113,0,0,0.503298
2.003,-0.034801,0,0,-0.053711,0,0,0,0.864113,0.864113,0,0,0.503298
2.004,-0.036161,0,0,-0.054688,0,0,0,0.864113,0.864113,0,0,0.503298
2.005,-0.037522,0,0,-0.056152,0,0,0,0.864113,0.864113,0,0,0.503298
2.006,-0.038883,0,0,-0.055664,0,0,0,0.864113,0.864113,0,0,0.503298
2.007,-0.039855,0,0,-0.051758,0,0,0,0.864113,0.864113,0,0,0.503298
2.008,-0.040439,0,0,-0.050293,0,0,0,0.864113,0.864113,0,0,0.503298
2.009,-0.040439,0,0,-0.048828,0,0,0,0.864113,0.864113,0,0,0.503298
2.01,-0.039661,0,0,-0.05127,0,0,0,0.864113,0.864113,0,0,0.503298
2.011,-0.038883,0,0,-0.04834,0,0,0,0.864113,0.864113,0,0,0.503298
2.012,-0.037911,0,0,-0.041504,0,0,0,0.864113,0.864113,0,0,0.503298
2.013,-0.03655,0,0,-0.038086,0,0,0,0.864113,0.864113,0,0,0.503298
2.014,-0.035967,0,0,-0.038086,0,0,0,0.864113,0.864113,0,0,0.503298
2.015,-0.035384,0,0,-0.040039,0,0,0,0.864113,0.864113,0,0,0.503298
2.016,-0.034412,0,0,-0.037109,0,0,0,0.864113,0.864113,0,0,0.503298
2.017,-0.034995,0,0,-0.033691,0,0,0,0.864113,0.864113,0,0,0.503298
2.018,-0.035189,0,0,-0.029785,0,0,0,0.864113,0.864113,0,0,0.503298
2.019,-0.036356,0,0,-0.03418,0,0,0,0.864113,0.864113,0,0,0.503298
2.02,-0.037522,0,0,-0.039062,0,0,0,0.864113,0.864113,0,0,0.503298
2.021,-0.038689,0,0,-0.039062,0,0,0,0.864113,0.864113,0,0,0.503298
2.022,-0.040244,0,0,-0.035645,0,0,0,0.864113,0.864113,0,0,0.503298
2.023,-0.040439,0,0,-0.036621,0,0,0,0.864113,0.864113,0,0,0.503298
